CustomerID,Gender,Age,Date,Annual Income ($), Spends  ,Average_Spend,Purchase_Frequency,Segment,Work Experience,Family Size
916,Male,91,29/09/2022,62808," 3,140.40 "," 5,146.03 ",20,Engineer,0,4
917,Female,24,02/02/2021,67582," 5,198.62 "," 5,146.03 ",13,Artist,1,3
918,Male,4,04/04/2022,96543," 1,609.05 "," 5,146.03 ",60,Artist,9,1
919,Male,90,22/07/2021,89667," 1,299.52 "," 5,146.03 ",69,Artist,0,2
920,Female,56,09/02/2020,98980," 1,522.77 "," 5,146.03 ",65,Engineer,0,1
921,Male,14,08/11/2020,124998," 7,352.82 "," 5,146.03 ",17,Lawyer,1,3
922,Male,52,20/11/2021,189091," 15,757.58 "," 5,146.03 ",12,Artist,0,6
923,Female,14,11/02/2021,153842," 51,280.67 "," 5,146.03 ",3,Artist,1,3
924,Male,30,20/12/2020,106314," 6,644.63 "," 5,146.03 ",16,Artist,0,7
925,Female,70,07/07/2022,62901," 1,048.35 "," 5,146.03 ",60,Artist,8,5
926,Male,14,21/07/2020,149618," 1,918.18 "," 5,146.03 ",78,Healthcare,4,6
927,Female,95,22/10/2022,72068, 742.97 ," 5,146.03 ",97,Healthcare,0,6
928,Male,25,03/03/2021,81367, 935.25 ," 5,146.03 ",87,Healthcare,0,3
929,Female,95,07/10/2022,118575," 11,857.50 "," 5,146.03 ",10,Entertainment,1,3
930,Female,12,26/12/2021,82382, 849.30 ," 5,146.03 ",97,Executive,1,3
931,Male,82,14/05/2021,114776," 2,086.84 "," 5,146.03 ",55,Entertainment,10,3
932,Female,2,31/03/2022,145597," 1,797.49 "," 5,146.03 ",81,Artist,1,6
933,Male,51,13/03/2022,162072," 1,884.56 "," 5,146.03 ",86,Engineer,1,1
934,Male,63,28/05/2020,172872," 15,715.64 "," 5,146.03 ",11,Healthcare,0,7
935,Female,30,13/07/2022,182162," 30,360.33 "," 5,146.03 ",6,Artist,1,3
936,Female,68,10/11/2022,71467, 882.31 ," 5,146.03 ",81,Artist,5,7
937,Female,21,28/12/2022,85568," 85,568.00 "," 5,146.03 ",1,Healthcare,0,6
938,Female,99,11/05/2022,56851, 789.60 ," 5,146.03 ",72,Entertainment,6,3
939,Female,0,31/12/2021,116782," 1,599.75 "," 5,146.03 ",73,Artist,9,5
940,Female,80,20/09/2020,67781," 67,781.00 "," 5,146.03 ",1,Entertainment,4,4
941,Female,51,18/07/2021,70152," 2,419.03 "," 5,146.03 ",29,Healthcare,0,2
942,Male,18,13/03/2021,185861," 2,266.60 "," 5,146.03 ",82,Artist,3,6
943,Male,43,30/10/2020,162595," 9,564.41 "," 5,146.03 ",17,Artist,3,3
944,Female,29,25/03/2021,80098," 1,483.30 "," 5,146.03 ",54,Lawyer,10,6
945,Female,20,13/08/2021,184801," 23,100.13 "," 5,146.03 ",8,Lawyer,1,1
946,Female,39,15/08/2021,58908," 1,592.11 "," 5,146.03 ",37,Artist,6,6
947,Female,9,21/02/2022,146011," 2,116.10 "," 5,146.03 ",69,Marketing,9,5
948,Female,45,11/11/2021,135174," 3,466.00 "," 5,146.03 ",39,Artist,9,4
949,Female,65,14/02/2021,114244," 1,785.06 "," 5,146.03 ",64,Artist,0,1
950,Female,64,27/12/2022,157207," 3,023.21 "," 5,146.03 ",52,Healthcare,0,4
951,Female,81,27/12/2020,128834," 5,601.48 "," 5,146.03 ",23,Entertainment,5,4
952,Male,54,08/05/2020,51166," 2,131.92 "," 5,146.03 ",24,Entertainment,0,7
953,Female,32,12/04/2022,130118," 3,614.39 "," 5,146.03 ",36,Artist,0,4
954,Male,29,10/03/2022,87014," 1,225.55 "," 5,146.03 ",71,Doctor,11,4
955,Female,25,06/03/2022,111379," 1,197.62 "," 5,146.03 ",93,Artist,0,2
956,Male,5,17/07/2021,83704," 1,020.78 "," 5,146.03 ",82,Entertainment,1,1
957,Female,55,12/04/2021,90558," 1,848.12 "," 5,146.03 ",49,Healthcare,8,2
958,Male,12,18/04/2022,187343," 13,381.64 "," 5,146.03 ",14,Healthcare,6,3
959,Female,81,11/11/2021,111174," 2,316.13 "," 5,146.03 ",48,Entertainment,9,6
960,Male,87,27/06/2021,64461," 1,023.19 "," 5,146.03 ",63,Engineer,4,4
961,Male,12,02/05/2020,109618," 1,130.08 "," 5,146.03 ",97,Artist,7,3
962,Male,91,07/05/2022,189357," 47,339.25 "," 5,146.03 ",4,Lawyer,7,1
963,Female,63,16/11/2020,120955," 1,531.08 "," 5,146.03 ",79,Artist,6,1
964,Female,97,18/05/2022,168898," 3,127.74 "," 5,146.03 ",54,Homemaker,8,7
965,Male,89,07/05/2020,130431," 2,508.29 "," 5,146.03 ",52,Healthcare,6,3
966,Male,59,24/11/2022,161091," 2,876.63 "," 5,146.03 ",56,Engineer,9,1
967,Female,26,16/08/2021,69988," 34,994.00 "," 5,146.03 ",2,Homemaker,5,4
968,Female,5,24/05/2022,169702," 1,731.65 "," 5,146.03 ",98,Doctor,5,1
969,Male,32,20/06/2022,186897," 3,814.22 "," 5,146.03 ",49,Healthcare,1,7
970,Female,98,06/08/2020,109061," 2,660.02 "," 5,146.03 ",41,Engineer,6,1
971,Male,31,11/02/2020,188620," 6,287.33 "," 5,146.03 ",30,Artist,3,6
972,Female,59,03/12/2020,108675," 1,906.58 "," 5,146.03 ",57,Artist,4,5
973,Female,80,30/01/2020,177601," 5,223.56 "," 5,146.03 ",34,Entertainment,0,2
974,Female,12,16/11/2021,87365," 29,121.67 "," 5,146.03 ",3,Marketing,1,2
975,Male,80,23/12/2020,95929," 4,170.83 "," 5,146.03 ",23,Engineer,0,2
976,Male,59,26/02/2020,97185," 1,117.07 "," 5,146.03 ",87,Entertainment,0,5
977,Female,56,11/04/2022,103838," 6,108.12 "," 5,146.03 ",17,Artist,1,2
978,Male,18,09/07/2020,129260," 11,750.91 "," 5,146.03 ",11,Doctor,1,3
979,Female,66,03/05/2020,151184," 7,957.05 "," 5,146.03 ",19,Artist,1,4
980,Female,67,31/05/2022,177512," 2,863.10 "," 5,146.03 ",62,Engineer,2,3
981,Male,39,24/11/2020,140099," 2,747.04 "," 5,146.03 ",51,Lawyer,0,7
982,Male,23,24/07/2021,67535, 696.24 ," 5,146.03 ",97,Healthcare,7,6
983,Male,47,11/03/2022,133236," 2,184.20 "," 5,146.03 ",61,Executive,1,6
984,Female,41,29/08/2021,87975," 17,595.00 "," 5,146.03 ",5,Homemaker,9,7
985,Female,40,25/02/2022,164350," 7,145.65 "," 5,146.03 ",23,Healthcare,0,5
986,Male,36,24/11/2022,55109," 1,039.79 "," 5,146.03 ",53,Artist,8,3
987,Female,12,03/06/2022,67613," 1,690.33 "," 5,146.03 ",40,Entertainment,1,2
988,Female,60,06/04/2021,185306," 3,942.68 "," 5,146.03 ",47,Entertainment,0,2
989,Female,24,06/07/2021,154787," 1,842.70 "," 5,146.03 ",84,Executive,3,5
990,Female,17,01/08/2020,109759," 1,143.32 "," 5,146.03 ",96,Artist,9,3
991,Female,92,30/07/2021,114571," 2,246.49 "," 5,146.03 ",51,Executive,1,3
992,Male,32,28/03/2020,130697," 1,405.34 "," 5,146.03 ",93,Artist,1,2
993,Male,39,18/08/2020,115916," 4,829.83 "," 5,146.03 ",24,Doctor,13,6
994,Female,50,25/05/2021,69814," 1,317.25 "," 5,146.03 ",53,Artist,9,2
995,Female,85,04/11/2020,118161," 1,596.77 "," 5,146.03 ",74,Engineer,0,4
996,Male,65,20/10/2021,56583, 870.51 ," 5,146.03 ",65,Healthcare,2,3
997,Female,17,07/10/2021,185843," 5,162.31 "," 5,146.03 ",36,Artist,4,3
998,Female,31,23/03/2020,171825," 7,810.23 "," 5,146.03 ",22,Entertainment,10,4
999,Male,24,05/06/2020,77976, 820.80 ," 5,146.03 ",95,Artist,11,3
1000,Male,97,02/03/2020,66312, 884.16 ," 5,146.03 ",75,Entertainment,0,1
1001,Female,92,02/05/2021,81839," 7,439.91 "," 5,146.03 ",11,Entertainment,0,4
1002,Female,80,28/10/2020,55712," 11,142.40 "," 5,146.03 ",5,Artist,5,6
1003,Male,33,27/03/2020,158335," 3,518.56 "," 5,146.03 ",45,Healthcare,2,5
1004,Male,8,07/06/2020,74253," 1,650.07 "," 5,146.03 ",45,Lawyer,1,6
1005,Male,67,20/05/2021,119625," 39,875.00 "," 5,146.03 ",3,Healthcare,4,4
1006,Female,8,04/02/2020,129743," 21,623.83 "," 5,146.03 ",6,Artist,0,2
1007,Female,61,26/10/2022,101007," 1,683.45 "," 5,146.03 ",60,Lawyer,0,6
1008,Male,83,14/09/2020,87529," 1,786.31 "," 5,146.03 ",49,Artist,9,7
1009,Male,8,28/02/2022,151648," 1,547.43 "," 5,146.03 ",98,Healthcare,8,6
1010,Male,69,03/11/2022,61637, 919.96 ," 5,146.03 ",67,Healthcare,0,5
1011,Male,14,08/07/2020,164659," 2,790.83 "," 5,146.03 ",59,Entertainment,1,6
1012,Female,80,25/05/2020,125623," 2,026.18 "," 5,146.03 ",62,Executive,0,4
1013,Female,85,14/05/2020,104054," 4,729.73 "," 5,146.03 ",22,Artist,8,4
1014,Male,88,30/10/2020,83535," 1,491.70 "," 5,146.03 ",56,Artist,1,5
1015,Female,76,16/01/2022,166245," 12,788.08 "," 5,146.03 ",13,Executive,7,3
1016,Female,32,14/02/2022,100890," 1,681.50 "," 5,146.03 ",60,Entertainment,4,4
1017,Female,99,28/07/2021,55972, 674.36 ," 5,146.03 ",83,Entertainment,1,7
1018,Female,85,05/03/2022,134282," 3,443.13 "," 5,146.03 ",39,Artist,2,5
1019,Female,25,20/01/2022,106669," 4,848.59 "," 5,146.03 ",22,Lawyer,1,7
1020,Female,99,09/10/2021,145777," 1,550.82 "," 5,146.03 ",94,Executive,1,5
1021,Male,41,21/01/2020,119259," 1,310.54 "," 5,146.03 ",91,Healthcare,1,5
1022,Female,1,11/01/2021,150174," 2,545.32 "," 5,146.03 ",59,Artist,2,2
1023,Female,45,12/10/2021,55472," 1,087.69 "," 5,146.03 ",51,Healthcare,1,3
1024,Male,55,07/01/2022,99423," 1,212.48 "," 5,146.03 ",82,Healthcare,0,5
1025,Female,20,31/05/2022,146221," 5,848.84 "," 5,146.03 ",25,Marketing,0,3
1026,Female,33,09/07/2020,84238," 2,717.35 "," 5,146.03 ",31,Artist,1,2
1027,Male,92,04/06/2022,57032, 760.43 ," 5,146.03 ",75,Entertainment,1,5
1028,Male,93,05/05/2022,88811," 1,707.90 "," 5,146.03 ",52,Engineer,0,4
1029,Male,60,08/02/2020,167420," 4,405.79 "," 5,146.03 ",38,Artist,5,2
1030,Male,38,10/05/2022,101846," 5,990.94 "," 5,146.03 ",17,Doctor,3,2
1031,Male,15,18/07/2021,114061," 1,311.05 "," 5,146.03 ",87,Artist,2,5
1032,Male,74,15/12/2022,147449," 9,215.56 "," 5,146.03 ",16,Artist,1,5
1033,Female,47,05/07/2021,83043," 1,092.67 "," 5,146.03 ",76,Executive,0,1
1034,Female,96,29/07/2020,168990," 2,086.30 "," 5,146.03 ",81,Doctor,9,5
1035,Male,97,01/09/2021,73867," 1,136.42 "," 5,146.03 ",65,Healthcare,4,5
1036,Female,35,10/09/2022,165772," 3,250.43 "," 5,146.03 ",51,Healthcare,1,4
1037,Female,19,10/06/2022,178217," 4,689.92 "," 5,146.03 ",38,Marketing,0,3
1038,Male,60,01/04/2020,162612," 1,659.31 "," 5,146.03 ",98,Engineer,1,6
1039,Male,37,03/11/2021,99872," 1,884.38 "," 5,146.03 ",53,Entertainment,11,3
1040,Female,49,22/02/2020,142566," 1,851.51 "," 5,146.03 ",77,Artist,1,7
1041,Female,1,08/04/2020,111424," 1,392.80 "," 5,146.03 ",80,Entertainment,8,5
1042,Male,43,07/05/2020,187841," 4,943.18 "," 5,146.03 ",38,Artist,1,4
1043,Female,46,27/06/2021,171921," 3,438.42 "," 5,146.03 ",50,Artist,1,6
1044,Female,65,29/10/2022,115299," 1,325.28 "," 5,146.03 ",87,Artist,6,3
1045,Male,75,24/03/2020,94129," 3,486.26 "," 5,146.03 ",27,Healthcare,6,7
1046,Male,40,23/02/2022,172378," 4,419.95 "," 5,146.03 ",39,Entertainment,5,6
1047,Male,28,15/12/2021,146597," 4,728.94 "," 5,146.03 ",31,Engineer,1,4
1048,Female,78,07/05/2020,64057," 1,455.84 "," 5,146.03 ",44,Doctor,0,3
1049,Female,22,02/03/2022,163585," 3,338.47 "," 5,146.03 ",49,Artist,9,5
1050,Male,6,25/01/2020,93186," 1,122.72 "," 5,146.03 ",83,Entertainment,1,3
1051,Male,46,18/03/2022,149764," 149,764.00 "," 5,146.03 ",1,Entertainment,0,6
1052,Male,17,08/12/2022,116822," 1,390.74 "," 5,146.03 ",84,Doctor,1,3
1053,Female,46,02/09/2020,109346," 2,955.30 "," 5,146.03 ",37,Entertainment,1,2
1054,Female,72,06/10/2022,111587," 1,127.14 "," 5,146.03 ",99,Artist,7,4
1055,Female,38,17/05/2020,166644," 2,524.91 "," 5,146.03 ",66,Artist,8,6
1056,Female,50,19/06/2020,181270," 3,236.96 "," 5,146.03 ",56,Artist,1,1
1057,Male,47,08/10/2021,65207, 805.02 ," 5,146.03 ",81,Healthcare,1,2
1058,Female,72,16/06/2021,112146," 5,340.29 "," 5,146.03 ",21,Homemaker,8,4
1059,Male,8,13/07/2021,104953," 1,841.28 "," 5,146.03 ",57,Doctor,1,6
1060,Female,34,03/06/2021,139009," 5,792.04 "," 5,146.03 ",24,Artist,0,4
1061,Female,53,26/09/2022,67916, 828.24 ," 5,146.03 ",82,Healthcare,0,6
1062,Female,82,21/03/2021,99983," 1,136.17 "," 5,146.03 ",88,Executive,0,1
1063,Male,63,21/11/2020,131122," 3,278.05 "," 5,146.03 ",40,Artist,9,6
1064,Female,58,07/12/2020,173190," 4,680.81 "," 5,146.03 ",37,Doctor,9,4
1065,Male,23,03/01/2022,122712," 5,843.43 "," 5,146.03 ",21,Marketing,1,1
1066,Female,80,19/10/2021,55792," 1,859.73 "," 5,146.03 ",30,Artist,1,6
1067,Male,45,07/04/2020,73892," 1,642.04 "," 5,146.03 ",45,Doctor,1,4
1068,Female,30,02/07/2020,78821," 1,713.50 "," 5,146.03 ",46,Doctor,1,4
1069,Female,84,01/01/2020,152475," 12,706.25 "," 5,146.03 ",12,Artist,0,7
1070,Male,45,25/06/2020,152226," 1,749.72 "," 5,146.03 ",87,Artist,4,4
1071,Male,85,15/04/2022,117679," 6,537.72 "," 5,146.03 ",18,Entertainment,1,3
1072,Male,23,12/09/2022,146473," 1,683.60 "," 5,146.03 ",87,Artist,1,4
1073,Male,79,04/12/2021,66051, 880.68 ," 5,146.03 ",75,Healthcare,1,7
1074,Male,47,28/07/2021,162332," 2,254.61 "," 5,146.03 ",72,Entertainment,1,5
1075,Female,93,01/09/2022,166018," 2,338.28 "," 5,146.03 ",71,Doctor,0,3
1076,Female,95,12/01/2021,67398, 832.07 ," 5,146.03 ",81,Entertainment,2,5
1077,Male,44,02/08/2021,73760," 1,053.71 "," 5,146.03 ",70,Entertainment,1,6
1078,Male,95,16/02/2021,167578," 2,539.06 "," 5,146.03 ",66,Entertainment,0,1
1079,Male,28,09/03/2020,130267," 2,894.82 "," 5,146.03 ",45,Engineer,8,4
1080,Male,91,11/04/2022,94846, 998.38 ," 5,146.03 ",95,Engineer,0,5
1081,Female,81,21/11/2020,155396," 155,396.00 "," 5,146.03 ",1,Engineer,9,5
1082,Female,90,14/11/2021,138013," 8,625.81 "," 5,146.03 ",16,Artist,8,7
1083,Male,79,28/04/2022,148286," 1,925.79 "," 5,146.03 ",77,Entertainment,0,4
1084,Female,6,13/03/2020,101031," 3,608.25 "," 5,146.03 ",28,Artist,1,1
1085,Female,38,23/08/2022,52884," 2,203.50 "," 5,146.03 ",24,Lawyer,1,1
1086,Male,87,13/02/2022,153230," 10,215.33 "," 5,146.03 ",15,Healthcare,8,1
1087,Female,93,01/01/2020,63261," 4,866.23 "," 5,146.03 ",13,Engineer,1,7
1088,Male,44,12/07/2022,90167," 1,073.42 "," 5,146.03 ",84,Engineer,0,3
1089,Female,10,22/10/2020,162076," 2,077.90 "," 5,146.03 ",78,Engineer,0,3
1090,Female,84,04/09/2022,53622," 1,986.00 "," 5,146.03 ",27,Artist,0,3
1091,Female,7,21/10/2022,172913," 1,839.50 "," 5,146.03 ",94,Executive,3,4
1092,Female,41,03/10/2020,94316," 1,096.70 "," 5,146.03 ",86,Artist,0,6
1093,Male,87,04/07/2021,141383," 47,127.67 "," 5,146.03 ",3,Artist,7,5
1094,Female,33,21/07/2020,67874," 1,234.07 "," 5,146.03 ",55,Artist,0,2
1095,Female,34,15/03/2021,176554," 2,847.65 "," 5,146.03 ",62,Healthcare,1,2
1096,Female,53,09/08/2020,135341," 2,416.80 "," 5,146.03 ",56,Healthcare,10,2
1097,Female,47,05/07/2021,129019," 2,263.49 "," 5,146.03 ",57,Healthcare,0,3
1098,Male,53,08/01/2021,107879," 35,959.67 "," 5,146.03 ",3,Doctor,1,6
1099,Male,92,07/08/2020,79531," 19,882.75 "," 5,146.03 ",4,Artist,1,1
1100,Male,89,11/11/2021,63379," 1,074.22 "," 5,146.03 ",59,Artist,12,7
1101,Female,27,24/04/2022,156258," 2,893.67 "," 5,146.03 ",54,Entertainment,0,4
1102,Male,70,06/02/2020,67874," 1,655.46 "," 5,146.03 ",41,Entertainment,9,3
1103,Female,86,23/07/2021,159964," 2,806.39 "," 5,146.03 ",57,Engineer,5,6
1104,Female,99,04/02/2021,103706," 2,074.12 "," 5,146.03 ",50,Entertainment,1,2
1105,Female,96,14/04/2021,64713, 770.39 ," 5,146.03 ",84,Entertainment,2,7
1106,Female,65,20/05/2020,90414," 1,643.89 "," 5,146.03 ",55,Artist,1,5
1107,Female,82,31/03/2021,171100," 5,032.35 "," 5,146.03 ",34,Executive,0,5
1108,Male,36,13/04/2020,187305," 2,203.59 "," 5,146.03 ",85,Engineer,6,7
1109,Female,30,04/05/2021,139758," 3,038.22 "," 5,146.03 ",46,Lawyer,0,6
1110,Female,96,01/09/2020,91226," 1,629.04 "," 5,146.03 ",56,Healthcare,0,5
1111,Female,69,10/10/2021,143928," 4,797.60 "," 5,146.03 ",30,Engineer,9,7
1112,Female,34,05/04/2022,92366," 6,597.57 "," 5,146.03 ",14,Healthcare,0,6
1113,Male,74,13/09/2020,175041," 7,001.64 "," 5,146.03 ",25,Artist,4,1
1114,Male,97,28/11/2020,147301," 1,583.88 "," 5,146.03 ",93,Lawyer,1,5
1115,Male,56,04/09/2020,119296," 2,434.61 "," 5,146.03 ",49,Engineer,0,7
1116,Female,30,16/04/2022,126306," 2,870.59 "," 5,146.03 ",44,Artist,0,1
1117,Male,13,16/12/2020,100647," 2,054.02 "," 5,146.03 ",49,Executive,1,3
1118,Female,95,06/09/2020,168663," 10,541.44 "," 5,146.03 ",16,Engineer,11,5
1119,Female,2,19/02/2021,105391," 2,509.31 "," 5,146.03 ",42,Executive,1,7
1120,Female,78,02/08/2021,175179," 4,073.93 "," 5,146.03 ",43,Executive,9,4
1121,Female,54,13/06/2020,165019," 13,751.58 "," 5,146.03 ",12,Entertainment,1,2
1122,Female,85,06/09/2022,68212," 2,623.54 "," 5,146.03 ",26,Healthcare,7,4
1123,Male,13,28/08/2020,64572, 909.46 ," 5,146.03 ",71,Artist,1,2
1124,Female,85,25/03/2020,92591, 935.26 ," 5,146.03 ",99,Artist,8,2
1125,Female,41,24/08/2020,69730, 718.87 ," 5,146.03 ",97,Artist,1,4
1126,Female,25,10/12/2022,156793," 2,750.75 "," 5,146.03 ",57,Marketing,2,4
1127,Female,74,26/08/2021,56848," 1,386.54 "," 5,146.03 ",41,Artist,5,1
1128,Male,8,29/06/2021,148450," 2,699.09 "," 5,146.03 ",55,Healthcare,0,6
1129,Male,62,03/10/2022,150619," 4,706.84 "," 5,146.03 ",32,Artist,10,6
1130,Male,52,25/11/2020,100261," 10,026.10 "," 5,146.03 ",10,Artist,1,6
1131,Female,36,16/04/2021,109895," 1,962.41 "," 5,146.03 ",56,Healthcare,5,2
1132,Male,11,06/04/2022,152684," 6,361.83 "," 5,146.03 ",24,Lawyer,0,3
1133,Female,84,27/06/2020,133765," 1,611.63 "," 5,146.03 ",83,Artist,1,3
1134,Female,99,04/09/2021,57677, 582.60 ," 5,146.03 ",99,Lawyer,0,5
1135,Female,51,29/09/2022,112358," 4,161.41 "," 5,146.03 ",27,Artist,0,6
1136,Female,57,21/02/2020,73845," 1,420.10 "," 5,146.03 ",52,Artist,1,7
1137,Male,92,01/08/2021,89531," 2,131.69 "," 5,146.03 ",42,Healthcare,6,2
1138,Male,29,05/07/2021,118092," 1,180.92 "," 5,146.03 ",100,Entertainment,7,3
1139,Male,62,27/11/2022,144242," 2,943.71 "," 5,146.03 ",49,Entertainment,1,4
1140,Female,43,10/10/2022,140876," 1,565.29 "," 5,146.03 ",90,Entertainment,0,4
1141,Male,72,10/02/2022,76888," 2,957.23 "," 5,146.03 ",26,Marketing,0,1
1142,Female,28,10/01/2021,116644," 1,325.50 "," 5,146.03 ",88,Artist,6,3
1143,Female,57,14/03/2020,143021," 47,673.67 "," 5,146.03 ",3,Executive,5,4
1144,Female,86,12/10/2020,145679," 1,600.87 "," 5,146.03 ",91,Lawyer,9,6
1145,Female,26,09/11/2021,64398," 9,199.71 "," 5,146.03 ",7,Lawyer,1,6
1146,Female,13,15/03/2022,104512," 2,612.80 "," 5,146.03 ",40,Marketing,9,3
1147,Male,1,22/06/2021,71564," 1,052.41 "," 5,146.03 ",68,Artist,1,5
1148,Female,89,02/01/2021,122707," 1,917.30 "," 5,146.03 ",64,Homemaker,2,3
1149,Female,91,27/01/2021,51733, 538.89 ," 5,146.03 ",96,Healthcare,0,5
1150,Female,67,23/07/2022,138087," 2,191.86 "," 5,146.03 ",63,Marketing,1,7
1151,Male,63,20/07/2022,147278," 2,887.80 "," 5,146.03 ",51,Lawyer,0,4
1152,Female,90,17/09/2020,187339," 3,021.60 "," 5,146.03 ",62,Healthcare,0,6
1153,Female,87,18/03/2020,129972," 1,339.92 "," 5,146.03 ",97,Executive,1,6
1154,Female,89,12/08/2020,151176," 2,748.65 "," 5,146.03 ",55,Healthcare,1,2
1155,Female,34,09/01/2020,74358," 1,239.30 "," 5,146.03 ",60,Artist,0,6
1156,Male,89,18/06/2020,83953," 1,023.82 "," 5,146.03 ",82,Healthcare,0,3
1157,Male,31,16/06/2022,62925," 2,621.88 "," 5,146.03 ",24,Engineer,1,6
1158,Male,55,16/01/2022,65257, 701.69 ," 5,146.03 ",93,Doctor,2,3
1159,Female,3,14/01/2021,188557," 47,139.25 "," 5,146.03 ",4,Healthcare,9,2
1160,Male,64,29/07/2020,163783," 1,949.80 "," 5,146.03 ",84,Healthcare,3,1
1161,Female,1,03/01/2020,108342," 1,116.93 "," 5,146.03 ",97,Doctor,0,3
1162,Female,20,25/12/2020,155951," 7,426.24 "," 5,146.03 ",21,Healthcare,7,4
1163,Female,18,08/12/2021,183071," 6,312.79 "," 5,146.03 ",29,Artist,7,4
1164,Female,83,20/11/2020,124104," 6,205.20 "," 5,146.03 ",20,Healthcare,4,6
1165,Female,21,21/01/2022,136747," 45,582.33 "," 5,146.03 ",3,Healthcare,1,1
1166,Male,19,12/09/2021,189498," 10,527.67 "," 5,146.03 ",18,Artist,4,1
1167,Female,74,24/05/2021,76149," 1,586.44 "," 5,146.03 ",48,Artist,9,6
1168,Female,44,19/01/2020,185550," 3,436.11 "," 5,146.03 ",54,Artist,0,1
1169,Female,52,11/05/2022,119567," 6,293.00 "," 5,146.03 ",19,Artist,5,2
1170,Female,14,18/04/2021,79806," 2,660.20 "," 5,146.03 ",30,Engineer,1,6
1171,Male,10,10/03/2022,180774," 2,739.00 "," 5,146.03 ",66,Entertainment,1,5
1172,Female,80,11/02/2021,90142," 1,802.84 "," 5,146.03 ",50,Lawyer,1,2
1173,Female,82,16/11/2020,184481," 2,196.20 "," 5,146.03 ",84,Executive,0,2
1174,Female,32,16/01/2021,66089, 881.19 ," 5,146.03 ",75,Artist,6,3
1175,Female,16,14/02/2020,60044, 723.42 ," 5,146.03 ",83,Artist,4,1
1176,Male,61,29/07/2020,52543," 2,284.48 "," 5,146.03 ",23,Executive,0,6
1177,Male,57,06/06/2020,50429," 2,192.57 "," 5,146.03 ",23,Artist,0,1
1178,Male,95,02/02/2021,178228," 3,960.62 "," 5,146.03 ",45,Engineer,1,2
1179,Female,38,25/07/2022,161130," 1,644.18 "," 5,146.03 ",98,Artist,8,3
1180,Male,70,05/10/2022,87976," 2,315.16 "," 5,146.03 ",38,Lawyer,1,6
1181,Female,40,16/05/2021,179150," 1,968.68 "," 5,146.03 ",91,Artist,5,2
1182,Female,92,29/11/2020,163442," 5,107.56 "," 5,146.03 ",32,Executive,1,6
1183,Female,73,16/02/2022,108159," 6,008.83 "," 5,146.03 ",18,Entertainment,8,7
1184,Female,62,05/07/2020,73419," 5,244.21 "," 5,146.03 ",14,Healthcare,0,1
1185,Female,12,23/05/2020,138425," 1,774.68 "," 5,146.03 ",78,Doctor,11,6
1186,Male,65,27/02/2021,54431, 585.28 ," 5,146.03 ",93,Healthcare,1,7
1187,Female,88,02/06/2021,168437," 2,079.47 "," 5,146.03 ",81,Artist,2,2
1188,Female,55,22/07/2021,71322," 1,320.78 "," 5,146.03 ",54,Entertainment,1,6
1189,Female,99,25/04/2021,122548," 8,753.43 "," 5,146.03 ",14,Entertainment,2,5
1190,Female,20,10/01/2021,141428," 4,419.63 "," 5,146.03 ",32,Entertainment,1,5
1191,Male,97,13/12/2020,142214," 4,444.19 "," 5,146.03 ",32,Artist,7,4
1192,Female,93,25/11/2020,62590," 1,455.58 "," 5,146.03 ",43,Artist,9,6
1193,Male,84,31/05/2021,172523," 2,078.59 "," 5,146.03 ",83,Artist,6,2
1194,Female,16,24/02/2021,157588," 2,073.53 "," 5,146.03 ",76,Executive,2,6
1195,Female,10,09/04/2022,143313," 2,514.26 "," 5,146.03 ",57,Doctor,4,7
1196,Female,59,17/05/2021,119833," 3,153.50 "," 5,146.03 ",38,Doctor,1,2
1197,Female,54,11/01/2021,70803," 2,022.94 "," 5,146.03 ",35,Entertainment,0,5
1198,Male,82,13/05/2022,139008," 2,957.62 "," 5,146.03 ",47,Artist,1,4
1199,Male,83,18/12/2021,126669," 2,389.98 "," 5,146.03 ",53,Artist,1,6
1200,Male,87,23/10/2022,122722," 12,272.20 "," 5,146.03 ",10,Executive,9,4
1201,Male,1,19/09/2022,79800," 1,697.87 "," 5,146.03 ",47,Artist,0,1
1202,Male,89,15/09/2021,100155," 20,031.00 "," 5,146.03 ",5,Healthcare,6,1
1203,Female,32,25/03/2022,110846," 2,262.16 "," 5,146.03 ",49,Artist,0,2
1204,Female,1,15/02/2020,106841," 1,548.42 "," 5,146.03 ",69,Entertainment,0,3
1205,Female,54,23/02/2021,117181," 1,775.47 "," 5,146.03 ",66,Doctor,12,5
1206,Female,56,09/09/2022,86898," 1,143.39 "," 5,146.03 ",76,Healthcare,0,6
1207,Female,31,28/06/2022,143241," 1,768.41 "," 5,146.03 ",81,Executive,4,7
1208,Female,26,20/03/2022,146028," 4,425.09 "," 5,146.03 ",33,Healthcare,0,5
1209,Male,7,05/12/2021,165287," 2,542.88 "," 5,146.03 ",65,Doctor,1,3
1210,Female,60,02/08/2021,132486," 14,720.67 "," 5,146.03 ",9,Artist,1,2
1211,Male,92,04/05/2020,96424," 1,303.03 "," 5,146.03 ",74,Artist,8,5
1212,Female,93,24/02/2020,151468," 3,694.34 "," 5,146.03 ",41,Artist,1,5
1213,Female,8,09/10/2021,76561, 969.13 ," 5,146.03 ",79,Healthcare,0,1
1214,Female,81,20/10/2022,125316," 1,547.11 "," 5,146.03 ",81,Lawyer,0,6
